nma_id,study_id,author,year,journal,pmid,country,treatment_arm1,treatment_arm2,n_arm1,n_arm2,outcome_type,events_arm1,events_arm2,mean_arm1,sd_arm1,mean_arm2,sd_arm2,hazard_ratio,hr_ci_lower,hr_ci_upper,follow_up_months,age_mean,age_sd,percent_male,percent_white,disease_severity,comorbidities,rob_random_sequence,rob_allocation_concealment,rob_blinding_participants,rob_blinding_outcome,rob_incomplete_outcome,rob_selective_reporting,rob_other_bias,rob_overall,industry_funding,multi_center,comparison_type
NMA029,NRCT0858,Martinez,2011,Circulation,21114347,Australia,Treatment A,Treatment A,257,202,binary,143,119,,,,,,,,36,62.8,9.5,43,73,Mild,HTN,low,low,low,low,low,low,low,low,no,no,Head-to-head
NMA029,NRCT0859,Jackson,2022,Lancet Oncol,26770285,Singapore,Treatment D,Treatment A,437,478,binary,124,189,,,,,,,,48,66.8,13.2,53,81,Moderate,HTN,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA029,NRCT0860,Garcia,2022,Lancet Neurol,36650723,Brazil,Treatment A,Treatment A,661,296,continuous,,,74.7,14.2,61.6,16.5,,,,48,55.7,13.6,42,61,Moderate,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA030,NRCT0861,Cooper,2013,JAMA Dermatol,29702101,China,Treatment D,Treatment C,760,226,binary,273,45,,,,,,,,48,55.8,9.3,64,83,Moderate,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA030,NRCT0862,Young,2013,JAMA Dermatol,28486219,France,Treatment A,Treatment E,479,211,binary,268,115,,,,,,,,48,42.9,11.7,42,52,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA030,NRCT0863,Cooper,2015,Lancet Psychiatry,26204585,Canada,Treatment A,Treatment C,435,572,binary,243,228,,,,,,,,36,57.7,9.5,62,56,Moderate,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA030,NRCT0864,Jackson,2012,Neurology,23815225,Japan,Treatment B,Treatment C,765,580,continuous,,,49.2,25.0,60.7,13.7,,,,48,52.1,8.6,46,74,Severe,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA030,NRCT0865,Green,2014,Lancet Respir Med,35359384,USA,Treatment D,Treatment B,660,683,survival,,,,,,,0.69,0.57,0.81,48,64.9,12.4,62,82,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA030,NRCT0866,Cooper,2013,BMJ,25059642,UK,Treatment B,Treatment E,726,554,binary,146,205,,,,,,,,12,64.5,9.8,66,58,Moderate,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA030,NRCT0867,Young,2016,Lancet Psychiatry,33950752,Netherlands,Treatment A,Treatment C,347,300,binary,202,135,,,,,,,,24,66.6,10.8,64,72,Moderate-severe,HTN,high,low,low,low,low,low,low,high,yes,yes,Placebo-controlled
NMA030,NRCT0868,Reed,2013,Lancet,21604150,Spain,Treatment C,Treatment C,393,532,binary,218,156,,,,,,,,48,50.6,10.3,52,52,Moderate-severe,HTN,low,low,low,low,low,low,low,low,yes,no,Head-to-head
NMA030,NRCT0869,Edwards,2014,Blood,33950727,Japan,Treatment C,Treatment E,479,557,survival,,,,,,,0.84,0.71,0.92,12,46.1,12.3,57,80,Severe,Diabetes,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA030,NRCT0870,Turner,2023,JACC,21502679,Taiwan,Treatment C,Treatment C,518,493,survival,,,,,,,1.0,0.85,1.19,48,42.7,9.6,35,72,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA030,NRCT0871,Thompson,2019,Ann Rheum Dis,23805830,Germany,Treatment D,Treatment D,323,638,continuous,,,71.1,17.1,73.6,18.8,,,,24,56.4,12.0,67,82,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA030,NRCT0872,Campbell,2012,JAMA Dermatol,34119513,Taiwan,Treatment C,Treatment D,241,661,binary,101,280,,,,,,,,12,53.3,12.4,48,56,Moderate-severe,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA030,NRCT0873,Thompson,2021,Circulation,36057903,Denmark,Treatment B,Treatment A,642,393,survival,,,,,,,0.86,0.71,1.0,12,57.2,13.8,44,54,Moderate-severe,CVD,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA030,NRCT0874,Lewis,2023,JAMA Dermatol,25931925,Italy,Treatment D,Treatment D,252,483,survival,,,,,,,0.74,0.65,0.82,12,47.3,9.8,54,78,Mild,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA030,NRCT0875,Parker,2017,Lancet Neurol,24891987,Mexico,Treatment E,Treatment B,388,528,survival,,,,,,,0.93,0.77,1.1,12,55.6,10.0,65,88,Moderate-severe,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA030,NRCT0876,Clark,2012,Gut,27519273,Italy,Treatment B,Treatment D,336,463,continuous,,,55.8,17.2,76.5,19.6,,,,24,56.2,12.7,63,84,Moderate,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA030,NRCT0877,Robinson,2017,Lancet Respir Med,24817815,Japan,Treatment B,Treatment A,308,710,binary,151,391,,,,,,,,12,47.4,8.5,59,64,Severe,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA030,NRCT0878,Miller,2020,Lancet Neurol,35049855,Taiwan,Treatment C,Treatment C,411,764,binary,246,148,,,,,,,,12,52.4,11.1,58,83,Mild,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA030,NRCT0879,Parker,2012,Lancet Oncol,32421984,Netherlands,Treatment A,Treatment B,375,304,continuous,,,63.3,22.9,55.1,17.8,,,,48,53.9,9.4,36,67,Moderate-severe,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA030,NRCT0880,Smith,2010,BMJ,27086888,Japan,Treatment D,Treatment C,531,769,binary,220,120,,,,,,,,36,43.3,9.8,41,86,Severe,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA030,NRCT0881,Anderson,2019,J Clin Oncol,27267923,UK,Treatment C,Treatment D,351,540,binary,128,101,,,,,,,,12,48.1,12.3,34,75,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA030,NRCT0882,Miller,2011,Lancet Neurol,26020040,India,Treatment A,Treatment A,292,326,binary,55,181,,,,,,,,12,63.7,9.0,67,52,Mild,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA030,NRCT0883,Reed,2010,JAMA Dermatol,25400127,USA,Treatment C,Treatment E,519,637,survival,,,,,,,0.61,0.49,0.73,24,56.3,9.9,53,61,Moderate-severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA030,NRCT0884,Baker,2017,J Clin Oncol,25342570,Spain,Treatment B,Treatment C,754,263,binary,144,78,,,,,,,,36,60.9,10.0,56,82,Moderate-severe,None,low,low,low,low,low,low,unclear,unclear,no,yes,Placebo-controlled
NMA030,NRCT0885,Moore,2013,Lancet Psychiatry,28405299,UK,Treatment E,Treatment A,438,269,binary,138,86,,,,,,,,48,61.4,11.3,62,75,Moderate,Multiple,low,unclear,low,low,low,low,low,unclear,yes,yes,Head-to-head
NMA030,NRCT0886,Cook,2017,Gut,30351491,Sweden,Treatment E,Treatment E,426,625,continuous,,,58.3,14.1,62.4,22.3,,,,24,63.0,11.4,53,59,Moderate,CVD,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA030,NRCT0887,Smith,2015,BMJ,21562051,Singapore,Treatment C,Treatment C,521,674,survival,,,,,,,0.8,0.66,0.94,36,55.9,10.7,33,53,Moderate-severe,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA030,NRCT0888,Adams,2020,Blood,24722070,Taiwan,Treatment D,Treatment C,561,604,binary,135,259,,,,,,,,36,44.0,10.5,40,70,Moderate,HTN,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA031,NRCT0889,Cook,2023,Lancet Neurol,22163037,Denmark,Treatment D,Treatment A,608,698,binary,137,157,,,,,,,,24,45.1,13.9,61,73,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA031,NRCT0890,Murphy,2015,Lancet Psychiatry,33550042,Belgium,Treatment D,Treatment D,605,247,binary,292,127,,,,,,,,48,65.5,13.2,64,57,Severe,Multiple,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA031,NRCT0891,Allen,2016,JAMA,32226001,Brazil,Treatment B,Treatment A,396,457,binary,125,197,,,,,,,,36,62.7,8.2,39,77,Severe,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA031,NRCT0892,White,2012,Lancet Neurol,21256612,Singapore,Treatment E,Treatment D,255,744,binary,140,210,,,,,,,,48,51.0,11.2,49,74,Moderate,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA031,NRCT0893,Brown,2021,NEJM,30482031,France,Treatment B,Treatment A,450,396,survival,,,,,,,0.7,0.64,0.78,36,51.4,12.8,63,61,Mild,None,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA031,NRCT0894,Jackson,2018,Circulation,32910858,UK,Treatment D,Treatment D,275,371,continuous,,,74.7,21.6,72.4,21.9,,,,48,50.3,8.8,57,84,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA031,NRCT0895,Moore,2017,JACC,24663712,France,Treatment C,Treatment D,778,625,binary,404,125,,,,,,,,12,68.0,13.2,48,60,Mild,Multiple,low,low,low,low,low,high,low,high,yes,yes,Placebo-controlled
NMA031,NRCT0896,Reed,2016,Gut,30648719,USA,Treatment E,Treatment A,314,205,continuous,,,77.9,15.6,70.6,22.7,,,,24,62.8,10.6,37,79,Moderate-severe,HTN,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA031,NRCT0897,Hill,2011,J Clin Oncol,36645215,Brazil,Treatment A,Treatment A,228,716,continuous,,,62.7,17.5,56.7,19.7,,,,36,53.9,12.2,35,53,Severe,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA031,NRCT0898,Hill,2023,Lancet Neurol,22624348,Canada,Treatment A,Treatment D,322,782,survival,,,,,,,0.87,0.73,1.03,12,63.3,10.5,57,67,Severe,HTN,low,low,low,low,low,unclear,low,unclear,yes,no,Placebo-controlled
NMA031,NRCT0899,Walker,2011,NEJM,24412811,UK,Treatment E,Treatment B,205,693,binary,38,407,,,,,,,,36,63.4,10.8,36,61,Mild,Diabetes,low,low,low,low,low,low,low,low,no,no,Head-to-head
NMA031,NRCT0900,King,2022,J Clin Oncol,28250664,Japan,Treatment D,Treatment E,767,387,binary,269,95,,,,,,,,24,62.4,9.3,35,59,Moderate-severe,CVD,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA031,NRCT0901,Bailey,2017,Lancet,33653631,France,Treatment D,Treatment D,210,641,survival,,,,,,,0.64,0.51,0.73,12,60.3,13.7,61,59,Moderate-severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA031,NRCT0902,Allen,2022,JAMA,30358704,Spain,Treatment B,Treatment C,541,619,survival,,,,,,,1.01,0.83,1.12,24,53.7,8.5,59,64,Moderate,CVD,low,low,unclear,low,low,low,low,unclear,no,yes,Placebo-controlled
NMA031,NRCT0903,Green,2018,Lancet Respir Med,25198873,Belgium,Treatment E,Treatment D,489,449,binary,276,197,,,,,,,,24,63.3,10.3,49,85,Severe,Multiple,high,low,low,low,low,low,low,high,yes,no,Head-to-head
NMA031,NRCT0904,Jones,2015,Circulation,26715159,China,Treatment E,Treatment E,449,317,binary,100,146,,,,,,,,24,66.1,8.2,45,53,Moderate-severe,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA031,NRCT0905,Cooper,2021,NEJM,21793914,France,Treatment D,Treatment C,682,721,binary,388,372,,,,,,,,36,43.6,11.0,52,70,Mild,Diabetes,low,low,low,unclear,low,low,low,unclear,no,yes,Placebo-controlled
NMA031,NRCT0906,Turner,2012,Circulation,29561112,Spain,Treatment B,Treatment E,624,475,continuous,,,66.5,21.3,73.6,15.3,,,,36,64.9,10.0,49,67,Moderate-severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA031,NRCT0907,Baker,2022,Ann Rheum Dis,27910120,Italy,Treatment A,Treatment D,690,224,binary,341,54,,,,,,,,12,63.3,10.1,32,86,Moderate,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA031,NRCT0908,Campbell,2021,Lancet Psychiatry,26797194,Australia,Treatment C,Treatment D,571,590,survival,,,,,,,0.86,0.73,1.01,36,63.6,12.5,39,79,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA031,NRCT0909,Cooper,2016,Neurology,24880478,Mexico,Treatment C,Treatment E,297,627,continuous,,,62.0,13.0,71.8,16.9,,,,24,66.1,14.0,49,88,Mild,CVD,low,unclear,low,low,low,low,low,unclear,no,yes,Placebo-controlled
NMA031,NRCT0910,Rodriguez,2012,JAMA,24098109,South Korea,Treatment C,Treatment E,285,543,binary,79,158,,,,,,,,48,56.3,13.2,41,81,Mild,Multiple,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA031,NRCT0911,Rogers,2012,Lancet Psychiatry,22999589,USA,Treatment C,Treatment B,419,551,continuous,,,72.0,21.2,51.8,20.6,,,,12,56.8,10.2,58,78,Moderate,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA031,NRCT0912,Rodriguez,2022,Lancet Neurol,28376515,Taiwan,Treatment A,Treatment E,748,663,survival,,,,,,,0.96,0.88,1.1,24,45.3,8.8,33,67,Moderate-severe,HTN,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA031,NRCT0913,Murphy,2018,Lancet Respir Med,26877268,Germany,Treatment E,Treatment D,748,245,binary,357,55,,,,,,,,48,50.6,11.5,38,86,Severe,Multiple,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA031,NRCT0914,Lee,2015,J Clin Oncol,29668326,South Korea,Treatment B,Treatment E,539,597,binary,238,346,,,,,,,,36,47.4,11.9,56,84,Mild,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA031,NRCT0915,Campbell,2018,Lancet,27708642,Australia,Treatment A,Treatment B,380,648,binary,219,182,,,,,,,,48,50.4,11.7,57,65,Moderate-severe,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA031,NRCT0916,Martinez,2016,Lancet Respir Med,25362957,Denmark,Treatment B,Treatment B,691,656,binary,175,392,,,,,,,,12,51.7,10.3,62,72,Moderate-severe,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA031,NRCT0917,Lee,2023,J Clin Oncol,28362164,Belgium,Treatment A,Treatment A,726,516,binary,372,108,,,,,,,,12,65.6,13.7,37,76,Severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA031,NRCT0918,Smith,2010,Circulation,32845872,India,Treatment B,Treatment E,282,511,binary,86,263,,,,,,,,36,59.0,8.1,64,63,Severe,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA031,NRCT0919,Wright,2014,Gut,31677137,Germany,Treatment D,Treatment E,371,419,binary,94,246,,,,,,,,48,53.7,13.6,54,57,Moderate,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA031,NRCT0920,Baker,2023,Lancet Neurol,28766175,Sweden,Treatment A,Treatment E,716,359,binary,204,180,,,,,,,,48,51.7,12.3,63,86,Mild,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA031,NRCT0921,Hill,2013,JACC,30040777,China,Treatment D,Treatment D,323,518,survival,,,,,,,0.96,0.83,1.15,48,61.5,11.6,55,54,Severe,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA031,NRCT0922,Turner,2017,Circulation,27520820,South Korea,Treatment C,Treatment B,437,626,binary,161,236,,,,,,,,48,51.7,8.6,57,62,Moderate-severe,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA031,NRCT0923,Green,2021,JAMA,33944596,Brazil,Treatment E,Treatment D,653,218,binary,147,107,,,,,,,,48,48.4,8.8,33,73,Moderate-severe,None,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA032,NRCT0924,Garcia,2021,J Clin Oncol,35516401,Taiwan,Treatment C,Treatment D,339,608,binary,124,254,,,,,,,,36,46.6,12.0,60,60,Severe,None,low,high,low,low,low,low,low,high,no,no,Placebo-controlled
NMA032,NRCT0925,Thompson,2016,Blood,28550510,Australia,Treatment E,Treatment B,754,731,continuous,,,63.6,13.5,46.2,21.1,,,,12,66.8,9.3,56,66,Mild,HTN,low,unclear,low,low,low,low,low,unclear,yes,yes,Placebo-controlled
NMA032,NRCT0926,Martinez,2020,JAMA Dermatol,35783141,UK,Treatment E,Treatment A,254,284,binary,118,60,,,,,,,,24,60.5,11.3,54,79,Moderate,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA032,NRCT0927,Campbell,2018,Gut,26173726,USA,Treatment C,Treatment D,704,473,survival,,,,,,,0.9,0.74,1.01,48,57.2,12.0,44,81,Mild,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA032,NRCT0928,Phillips,2019,J Clin Oncol,25695001,South Korea,Treatment D,Treatment E,460,406,binary,197,235,,,,,,,,24,49.8,12.6,46,63,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,yes,no,Placebo-controlled
NMA032,NRCT0929,Thompson,2012,Blood,32622604,South Korea,Treatment D,Treatment D,577,496,binary,300,199,,,,,,,,36,44.4,9.9,38,70,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA032,NRCT0930,Roberts,2021,BMJ,22375125,USA,Treatment A,Treatment A,523,311,binary,264,160,,,,,,,,48,51.5,8.7,44,53,Severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA032,NRCT0931,Jones,2018,Gut,24326590,USA,Treatment A,Treatment B,732,446,survival,,,,,,,0.9,0.73,0.99,36,57.8,13.8,38,73,Severe,HTN,low,low,low,unclear,low,low,low,unclear,yes,yes,Placebo-controlled
NMA032,NRCT0932,Brown,2022,JAMA Dermatol,30289360,Netherlands,Treatment E,Treatment B,465,326,binary,119,169,,,,,,,,12,58.4,12.1,54,70,Severe,HTN,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA032,NRCT0933,Hill,2010,JAMA,35139436,Sweden,Treatment D,Treatment D,504,414,binary,82,134,,,,,,,,36,49.2,10.4,58,85,Moderate,Diabetes,low,high,unclear,low,low,low,low,high,no,yes,Placebo-controlled
NMA032,NRCT0934,Mitchell,2014,JAMA Dermatol,36312919,Singapore,Treatment E,Treatment E,570,776,survival,,,,,,,0.7,0.61,0.79,24,48.8,9.5,47,82,Moderate,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA032,NRCT0935,Harris,2010,Blood,34204063,Taiwan,Treatment E,Treatment A,214,537,continuous,,,69.5,24.1,60.9,15.1,,,,24,64.0,11.0,42,61,Moderate,None,unclear,low,low,low,low,low,low,unclear,no,yes,Placebo-controlled
NMA032,NRCT0936,Evans,2021,J Clin Oncol,34490559,USA,Treatment B,Treatment E,622,351,survival,,,,,,,0.9,0.77,0.99,12,61.3,9.0,35,56,Moderate-severe,CVD,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA032,NRCT0937,King,2017,Ann Rheum Dis,32433130,Netherlands,Treatment E,Treatment E,598,359,binary,90,57,,,,,,,,36,59.2,8.1,61,53,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA032,NRCT0938,Turner,2016,Lancet Psychiatry,29508054,Netherlands,Treatment E,Treatment A,356,783,continuous,,,76.1,22.0,62.8,12.8,,,,48,52.3,9.8,34,58,Mild,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA032,NRCT0939,Stewart,2014,Circulation,27256066,China,Treatment C,Treatment E,790,665,survival,,,,,,,0.74,0.67,0.85,48,47.3,11.3,42,83,Mild,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA032,NRCT0940,Brown,2021,Blood,31017984,Spain,Treatment D,Treatment E,747,425,binary,236,104,,,,,,,,36,55.5,11.9,36,68,Severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA032,NRCT0941,Reed,2015,Circulation,21394889,Belgium,Treatment B,Treatment B,769,678,binary,206,299,,,,,,,,48,44.4,11.0,58,53,Moderate,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA032,NRCT0942,Phillips,2021,Lancet,36530842,Brazil,Treatment D,Treatment A,225,444,survival,,,,,,,0.86,0.78,1.03,48,57.7,9.6,37,70,Mild,Multiple,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA032,NRCT0943,Clark,2022,Blood,28978442,Brazil,Treatment E,Treatment B,594,714,continuous,,,54.0,13.7,59.3,16.6,,,,12,50.7,9.9,58,81,Moderate,Diabetes,low,low,unclear,low,low,low,low,unclear,yes,yes,Placebo-controlled
NMA032,NRCT0944,Phillips,2017,Lancet Neurol,25398050,Singapore,Treatment B,Treatment A,374,757,binary,99,200,,,,,,,,48,64.2,14.0,55,74,Moderate-severe,None,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA032,NRCT0945,Collins,2011,BMJ,28285923,Spain,Treatment B,Treatment C,610,526,binary,107,112,,,,,,,,24,45.0,10.6,48,53,Severe,CVD,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA032,NRCT0946,Mitchell,2012,Circulation,21518048,Denmark,Treatment D,Treatment E,370,567,binary,122,210,,,,,,,,12,47.5,9.0,61,84,Mild,CVD,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA032,NRCT0947,Edwards,2016,Circulation,34673412,Sweden,Treatment B,Treatment E,368,502,binary,213,173,,,,,,,,36,56.5,13.8,49,61,Mild,Multiple,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA032,NRCT0948,Brown,2017,Blood,28802350,UK,Treatment B,Treatment A,352,481,binary,186,237,,,,,,,,48,63.9,11.6,50,76,Mild,None,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA033,NRCT0949,Garcia,2022,J Clin Oncol,25295089,India,Treatment D,Treatment B,254,698,survival,,,,,,,0.61,0.53,0.68,24,55.4,11.6,45,73,Moderate-severe,HTN,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA033,NRCT0950,Howard,2012,Lancet Oncol,27770396,Singapore,Treatment C,Treatment D,686,256,survival,,,,,,,0.8,0.68,0.87,12,48.6,11.7,60,85,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA033,NRCT0951,Howard,2023,JAMA,34063820,Taiwan,Treatment B,Treatment B,627,236,binary,159,74,,,,,,,,48,51.5,11.5,68,67,Severe,HTN,low,low,low,low,low,low,low,low,no,yes,Placebo-controlled
NMA033,NRCT0952,Edwards,2010,Circulation,35219358,Brazil,Treatment E,Treatment A,330,695,continuous,,,71.2,15.2,75.8,13.9,,,,24,53.2,11.6,65,69,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA033,NRCT0953,Harris,2015,NEJM,27899129,France,Treatment C,Treatment E,466,221,binary,211,111,,,,,,,,24,54.7,10.9,59,87,Moderate-severe,Multiple,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA033,NRCT0954,Jackson,2021,JAMA,26190763,South Korea,Treatment B,Treatment C,554,621,survival,,,,,,,0.95,0.76,1.07,36,67.6,12.5,47,85,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA033,NRCT0955,Collins,2018,Lancet Psychiatry,22639369,Singapore,Treatment B,Treatment E,594,459,binary,326,270,,,,,,,,48,52.3,9.5,65,59,Mild,None,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA033,NRCT0956,Hill,2018,Lancet Psychiatry,28396775,UK,Treatment B,Treatment B,316,341,binary,133,169,,,,,,,,12,48.5,9.7,38,54,Severe,None,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA033,NRCT0957,Johnson,2021,Lancet Respir Med,23683818,China,Treatment B,Treatment D,535,321,continuous,,,60.5,24.9,62.2,19.4,,,,36,48.3,12.2,61,80,Severe,Multiple,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA033,NRCT0958,Stewart,2015,JAMA Dermatol,28662194,Australia,Treatment A,Treatment A,312,327,binary,115,103,,,,,,,,48,58.7,12.2,67,83,Moderate,HTN,low,low,low,low,low,low,low,low,yes,yes,Head-to-head
NMA033,NRCT0959,Phillips,2011,Neurology,23918198,Japan,Treatment C,Treatment A,380,484,binary,67,166,,,,,,,,36,66.1,8.8,32,69,Mild,Diabetes,low,low,low,low,low,low,low,low,yes,yes,Placebo-controlled
NMA033,NRCT0960,Torres,2018,Ann Rheum Dis,27347432,Belgium,Treatment B,Treatment B,225,413,binary,56,139,,,,,,,,48,64.2,9.8,32,74,Mild,HTN,low,low,low,unclear,low,low,low,unclear,no,yes,Placebo-controlled
NMA033,NRCT0961,Phillips,2018,Lancet Oncol,30381876,Italy,Treatment B,Treatment A,247,270,binary,74,139,,,,,,,,48,42.9,11.1,39,88,Moderate-severe,HTN,low,low,low,low,low,low,low,low,no,no,Placebo-controlled
NMA033,NRCT0962,Cook,2019,Lancet Respir Med,36986401,Brazil,Treatment B,Treatment D,378,235,survival,,,,,,,1.05,0.89,1.2,12,58.6,13.4,39,70,Moderate-severe,Diabetes,low,low,low,low,low,low,low,low,no,yes,Head-to-head
NMA033,NRCT0963,Allen,2012,Neurology,22726568,Belgium,Treatment B,Treatment D,517,764,binary,190,360,,,,,,,,36,57.5,10.2,68,79,Moderate,CVD,low,low,low,low,low,low,unclear,unclear,yes,yes,Placebo-controlled
NMA033,NRCT0964,Clark,2011,Lancet Respir Med,23931973,Canada,Treatment A,Treatment C,333,577,binary,129,206,,,,,,,,48,59.5,10.2,61,68,Moderate-severe,CVD,low,low,low,low,low,low,low,low,no,no,Head-to-head
